text,label
Your billing for the email tool is based on 'Total Contacts' but I only sent emails to about 10% of my list this month.,billing_problem
Why does the login screen take so long to validate my credentials before letting me in?,performance
The app is slow to respond when I'm using a keyboard shortcut to perform an action.,performance
I am being billed for 'Compliance Monitoring' that was never actually configured or turned on for my account.,billing_problem
How can I change the owner of a team if the current owner is leaving the company?,how_to
I am using Linux and I need instructions on how to install the command line interface for your service.,how_to
The dropdown menu for selecting my country is missing the letter 'S' so I cannot find Sweden in the list.,bug
I am very worried because I see three different charges from you and I only clicked the button once.,billing_problem
"Every time I click the settings icon, the whole browser window becomes unresponsive for ten seconds.",performance
I received a notice that my payment failed but my bank says they never even saw a request from your company.,billing_problem
"When I try to use the keyboard shortcut for ""Copy"" it actually triggers the ""Delete"" function within the workspace.",bug
I am being billed for 500 minutes on my VOIP plan but 400 of those minutes were spent on hold waiting for your support team.,billing_problem
Is there a way to hide the activity feed so I don't get distracted by what my team is doing?,other
I have the legal power of attorney for my father and need to access his account to manage his estate.,account_access
I changed my password for the library website but it did not update for the main student dashboard.,account_access
"I found a vulnerability where I can inject my own code into the ""Help"" chat box.",security_concern
The application is hanging when I try to change the payment method for my subscription.,performance
Is there a way to see a graph of my productivity over the last few months?,other
What is the best way to organize a large number of projects so they don't get cluttered?,other
"I would love a way to see a ""heat map"" of user activity on our shared workspace to identify the most active periods.",feature_request
I am unable to sign in using Safari because the private browsing mode seems to be blocking the cookies required for authentication.,account_access
I need to know the exact time my subscription expires so I can cancel it before the next billing cycle.,billing_problem
I can't tell if my message sent because the progress bar is stuck.,performance
I found that I can access the raw camera feed through your web app without the browser asking for permission.,security_concern
I am trying to pay my bill while on a cruise ship and the slow internet is causing the payment to fail repeatedly.,billing_problem
"I found a way to see the hidden metadata of files uploaded by other users, including their GPS coordinates.",security_concern
"Our company needs a ""compliance checklist"" feature that ensures all steps are followed before a project is closed.",feature_request
There is a $12 'Sub-processor Fee' on my bill that isn't mentioned anywhere in the Service Level Agreement I signed.,billing_problem
Can you provide a list of all the sub-processors you use to handle our company's sensitive data?,security_concern
I am stuck in a 2FA loop on the developer portal because the SMS verification is not compatible with my VOIP number.,account_access
I am a non-technical user and I need a simple explanation of how to connect my Google Drive.,how_to
What is the best way to organize my personal life using this tool without getting overwhelmed?,other
"It would be great to have a ""calendar sync"" feature that pushes our tasks directly to Outlook or iCal.",feature_request
The app is taking a long time to load the list of available integrations.,performance
I’m a student and I’m looking for some case studies on how other businesses use your tool.,other
"The ""Activity Feed"" is showing the same event three times in a row.",bug
The auto-save feature is causing the editor to stutter every time it triggers.,performance
"I would love a way to ""batch download"" all the attachments from a single project thread.",feature_request
How do I change the default font size for all my outgoing communications?,how_to
The app keeps asking for Phone permissions to log me in but even after I grant them it still says access denied.,account_access
I am trying to use the software on a public library computer and the security certificate is showing as expired.,bug
I am being billed for 'Security Features' like 2FA which I feel should be a standard part of any basic service.,billing_problem
"It would be great to have a ""mention all"" feature in the comments to quickly get the attention of the whole team.",feature_request
What is the process for upgrading my storage limit?,how_to
"I noticed that the ""Terms of Use"" doesn't mention how you handle government data requests.",security_concern
How do I enable dark mode on the Android version of the app?,how_to
The data visualization graph is showing negative numbers for our user count this morning which is obviously a mistake.,bug
Your 'True-up' audit found three 'hidden' seats that were actually just deactivated accounts from employees who left last year.,billing_problem
I am a developer and I noticed that your API is returning a 200 OK status but the actual response body contains a JSON error message.,bug
I am getting notifications for a second account I didn't know I had and I need to log in to see if my identity has been compromised.,account_access
I am getting a lot of spam messages from users who shouldn't be able to find my account; is there a privacy leak?,security_concern
"I'm trying to update my billing address but the ""Save"" button doesn't seem to respond when I click it.",performance
"The ""Invite"" button is missing for guest users even though they have been granted permission to add others.",bug
"How do I set up a ""Whiteboard"" for a collaborative brainstorming session?",how_to
Can I change the font of the text in my projects to something like Comic Sans?,other
"I am a student and I would love a ""Pomodoro timer"" built into the workspace to help me manage my study sessions.",feature_request
"My screen just says Access Restricted and I have no idea why, I need someone to look at this right now.",account_access
"I am trying to use the app in French but the ""Submit"" and ""Cancel"" buttons are still appearing in English.",bug
It would be helpful if we could set different notification tones for different types of alerts so I can tell what's important by sound.,feature_request
"Could you add a ""global search"" bar that looks through our messages, files, and settings all at once?",feature_request
"The ""Add New"" button is grayed out for a long time after the page supposedly finishes loading.",performance
I am an admin for the Slack Enterprise Grid and I've been locked out of the workspace settings after a failed session migration.,account_access
Is there a way to see a list of all the upcoming features that are currently in development?,other
I noticed that the app doesn't notify me when a new device is linked to my account.,security_concern
How do I set up a backup schedule so my data is saved every night?,how_to
The scroll speed in the app is incredibly fast making it impossible to read anything as I move down the page.,bug
I am worried that my account is being monitored by my employer through your app.,security_concern
The data visualization charts are flickering and taking a long time to draw the axes.,performance
The whole platform feels like it's dragging its feet today; even simple navigation is painful.,performance
"I keep trying to join but it says my email is already taken, does that mean I already have an account I forgot about?",account_access
Why am I getting a 'Storage Full' billing alert when my plan is specifically advertised as 'Unlimited Storage'?,billing_problem
Is there a way to see a summary of all the changes made to the terms of service recently?,other
"The ""Invite"" link is expiring after only one use even though it's set to ""Unlimited.""",bug
The HMAC signature validation for our incoming webhooks is failing consistently since your latest system update.,account_access
"How do I change the ""Time Format"" from 12-hour to 24-hour?",how_to
The API staging environment is rejecting my bearer token even though it works for the production endpoints.,account_access
"The password strength meter says my password is weak even though I've used a mix of symbols, numbers, and uppercase letters.",bug
It would be great if the mobile app supported offline mode so I could still browse my synced data while I'm traveling without a Wi-Fi connection.,feature_request
"I need help knowing how to change the ""Privacy Level"" of a shared folder.",how_to
My account was compromised and the hacker bought a bunch of upgrades that I need to have reversed.,billing_problem
Can I use this app on my smart watch to set reminders for my tasks?,other
The PDF export of my monthly report is missing the second page and just cuts off in the middle of a sentence.,bug
"I am a regular user and I’d like a ""personal goal tracker"" to help me stay on top of my daily habits.",feature_request
"The ""Search"" bar is not returning any results for words that have accents like ""café.""",bug
"I noticed that the ""Forgot Password"" feature tells me if an email exists in your system or not, which allows for user enumeration.",security_concern
"Is there a plan to add a ""drawing tool"" so we can sketch out ideas directly on the digital canvas?",feature_request
"Is there a plan to add ""voice commands"" for basic actions like ""create new task"" or ""open calendar""?",feature_request
"The ""Share"" button is taking a long time to open the sharing options.",performance
"How do I set up a ""Keyword Trigger"" for my automated responses?",how_to
Can you confirm that your employees use multi-factor authentication to access the production environment?,security_concern
"My account has been marked as inactive since I haven't used it since 2022, how do I get it back?",account_access
Someone is sending phishing emails to our employees that look exactly like your official communications; can you verify if your mail servers were breached?,security_concern
The billing address on my profile is stuck on my old house and the system won't let me change the zip code.,billing_problem
Is there a server issue?,performance
I was charged a shipping fee for a 'Welcome Kit' that only contained digital download codes and no physical items.,billing_problem
"Is there any way to turn off the ""last seen"" or ""online"" status for my account for privacy reasons?",security_concern
The letters on the screen are way too small for me to read what the error message is actually saying.,account_access
"The ""Edit"" button for my personal bio is missing from the mobile app.",bug
I was billed for a one-on-one training session that was actually cancelled by your instructor an hour before it was supposed to start.,billing_problem
"Where can I find the ""Help"" section within the mobile interface?",how_to
"It would be great to have a ""template library"" where we can save our favorite project structures to reuse them later.",feature_request
"The system is taking a long time to show the ""Loading"" message after I click a link.",performance
I found a way to upload an executable script in the profile picture upload field that could potentially run on your server.,security_concern
Is there a way to print out a physical copy of the help documentation?,other
I am trying to use a promo code I received in my email but the system says it's invalid for my current region.,billing_problem
The portal says my exam window isn't open yet but my professor said it started ten minutes ago.,account_access
Is there a way to permanently delete my account and all associated data right now?,other
Our partner organization is reporting that they cannot access our shared Teams channel because the cross-tenant access settings are blocking them.,account_access
"Where do I find the ""Drafts"" folder for messages I haven't sent yet?",how_to
How do I clear the cache in the app if it starts acting sluggish?,how_to
"The app is not saving my ""Sort Preference"" and keeps reverting to ""Alphabetical.""",bug
How do I create a custom template for my weekly reports?,how_to
My toddler was playing with my phone and now I am locked out of my banking app because of too many wrong guesses.,account_access
My corporate purchasing card is being declined because your merchant category code is being flagged as 'Entertainment' instead of 'Software'.,billing_problem
What do I need to do to verify my identity for the high-tier security clearance on my account?,how_to
"The system is hanging on the ""Finalizing"" step of the account creation process.",performance
I am seeing some very strange API requests being made from my account that I did not authorize or program.,security_concern
"Our non-profit would really benefit from a ""donor management"" module that integrates with our current billing system.",feature_request
The app is very slow to update my profile picture after I upload a new one.,performance
I am being billed for 'archived' data that I put in the trash folder three months ago; why hasn't it been deleted yet?,billing_problem
"The app keeps asking for my location permissions every single time I open it even though I already selected ""Always Allow.""",bug
"What is the difference between a ""Project"" and a ""Task"" in your workflow?",other
My credit card was stolen so I had to freeze it and now I can't log in to update my payment info because my account is suspended for non-payment.,billing_problem
The Google Password Manager on my Android phone is not popping up so I am stuck because I do not know my complex password.,account_access
The sidebar navigation is lagging behind my mouse clicks by a significant margin.,performance
"I'm seeing a ""Script is taking too long"" error in my browser console.",performance
The integration between Microsoft 365 and our project management tool is blocking all user logins with a tenant ID mismatch error.,account_access
Is anyone else reporting high latency when trying to save changes to their profile settings?,performance
I set up my account recovery using a landline number by mistake and now I cannot receive the text codes required to sign in.,account_access
The app is slow to respond when I'm using a voice command to navigate.,performance
I am trying to use a prepaid Visa card to pay for the service but it keeps getting rejected as a 'non-authorized card type'.,billing_problem
"Could you add a ""customizable login screen"" for our corporate portal?",feature_request
I am trying to access the production environment via SSH but my public key is being denied even though it was approved yesterday.,account_access
I am trying to link my LinkedIn profile but the pop-up window just stays gray and never loads the authorization screen.,bug
I’m a first-time user and I’m just trying to understand the basic philosophy of the tool.,other
Could you please check why my IP address is blacklisted from the login page?,account_access
Our marketing team is unable to sign in via Okta this morning as the SAML assertion seems to be failing on the redirect.,account_access
"The ""Back"" button in the app is taking a long time to return me to the previous screen.",performance
"I am concerned that your app is using a lot of data in the background, possibly for tracking.",security_concern
How do I set up an automated workflow to move completed tasks to the archive?,how_to
I wish there was a way to tag or categorize our projects using custom labels so we can filter them more easily as our list grows.,feature_request
"I noticed that the ""Total"" row at the bottom of the spreadsheet is not adding up the numbers correctly.",bug
"Is there any chance of adding a ""barcode scanner"" feature for our inventory management projects?",feature_request
"I am wearing a surgical mask for work and the app will not let me use Face ID to log in, is there a way to bypass this?",account_access
The system is charging me for a 'Professional' license but I am only using the 'Basic' features.,billing_problem
"The ""Logout"" button isn't working immediately; I have to click it several times.",performance
Is there a community forum where I can chat with other people who use this app?,other
I am using a VPN for security and your payment gateway is flagging my transaction as fraudulent because of my IP address.,billing_problem
"The ""Clear Cache"" button in the settings menu is not actually deleting any of the temporary files.",bug
"How do I know that your ""Zero-Knowledge"" encryption claims are actually true?",security_concern
Is it possible to add an integration for Slack so our team can receive real-time project updates directly in our communication channels?,feature_request
"I can't believe this, I'm locked out of my own business account during our biggest sale of the year.",account_access
"Is it possible to add a ""keyboard-only"" navigation mode for users who cannot use a mouse?",feature_request
Is there a way to see a history of all the changes made to my security settings?,security_concern
How do I set up a shortcut on my home screen for a specific file?,how_to
I am a teacher and I need to know how to share a read-only version of this document with my class.,how_to
"The ""Archive"" button is performing a ""Permanent Delete"" without asking for confirmation.",bug
"Could you add a ""search history"" feature so I can quickly jump back to things I was looking for yesterday?",feature_request
The app is very sluggish when I'm using it on a computer with a slow processor.,performance
"The ""Refresh"" button doesn't seem to do anything for about 20 seconds after I click it.",performance
"Is there a limit to how many files I can have in the ""Trash"" before it clears itself?",other
"I want to delete all my data permanently from your servers, but I want to make sure no backups or shadows of my information remain.",security_concern
"This login process is a nightmare, I've been trying for thirty minutes and I'm about to give up on this service.",account_access
Can you show me how to change the order of the columns in my table view?,how_to
"How do I set up a ""Locked Folder"" for sensitive documents?",how_to
"Every time I try to verify my identity it says the service is unavailable, I need to get into my account today!",account_access
"The text in the ""Notes"" section is running off the edge of the page instead of wrapping to the next line.",bug
What is the best way to organize my tags so I can find things faster?,how_to
The mobile app is lagging when I try to zoom in on a photo.,performance
Is there a way to disable all the animations in the app to make it feel faster?,other
My password manager is conflicting with your site's auto-fill feature and it keeps entering the wrong credentials into the hidden fields.,account_access
"I am an elderly user and I would find it much easier if the ""Confirm"" buttons were a different color than the ""Cancel"" buttons.",feature_request
I am a developer and I need to know how to set up a staging environment.,how_to
Where is the option to change the app icon on my phone?,how_to
"I'm getting really impatient, I've cleared my cache and cookies like you said and I still can't log in.",account_access
"It would be helpful if we could ""archive"" old notification types that we no longer wish to see in our settings.",feature_request
Can you confirm if my data is being stored on servers located within the European Union to satisfy our GDPR requirements?,security_concern
"It would be helpful if the ""Search"" bar supported advanced operators like ""author:"" or ""date:"".",feature_request
"This is ridiculous, I've sent three requests for a verification code and my phone is just sitting here with nothing.",account_access
"Our finance team is asking for a ""projected spend"" chart that estimates our bill at the end of the month based on current usage.",feature_request
I am being charged for 'High Availability' hosting for a period where the server was actually down for six hours.,billing_problem
I am an elderly user and I find the font on the invoices much too small to read.,billing_problem
"Is there a plan to add ""custom emojis"" for our team to use in the internal chat?",feature_request
How do I change the cover photo for my public profile?,how_to
Can I use this app on my Apple Watch to get quick updates on the go?,other
"I need help understanding how to use the ""Version History"" to see old edits.",how_to
I’m doing a university project on user interfaces and I’d love to ask someone a few questions about your design process.,other
I am getting a preflight error during the OAuth handshake when trying to authenticate from a localhost origin.,account_access
I am being charged for 'Advanced Security' as an add-on but your latest newsletter says that feature is now included in the base price.,billing_problem
"The ""View More"" button is taking a long time to load the next set of results.",performance
Do you offer any kind of certification or badge that I can put on my resume after learning the tool?,other
How do I set up a password hint in case I forget my login credentials?,how_to
My kid accidentally locked me out of my tablet app by trying too many incorrect patterns and now I cannot get back in.,account_access
I'm really worried because I just got an alert that someone from a different city logged into my account and now I'm locked out.,account_access
The little box where I am supposed to type my name keeps disappearing every time I try to click on it.,account_access
"Could you add a ""frequently asked questions"" section that is specific to our company’s internal setup and policies?",feature_request
I am a first-time user and I feel like a short interactive walkthrough or tutorial would really help people understand the main features faster.,feature_request
I followed the instructions to migrate my legacy profile to the new system but now neither my old nor my new password works.,account_access
I am a developer and I need to know if you offer a pre-paid billing model instead of a monthly credit card charge.,billing_problem
"I am seeing a lot of ""Unauthorized Access"" errors in my server logs coming from your API's IP range.",security_concern
The currency symbol is showing as a question mark inside a box for all the prices on the billing page.,bug
The application is struggling to handle the high volume of data in my account.,performance
Where is the option to turn off the GPS tracking feature?,how_to
"How do I change the ""Welcome Message"" for new members joining my group?",how_to
Is your platform compliant with the Health Insurance Portability and Accountability Act for storing sensitive patient information?,security_concern
"Could you implement a ""smart filter"" that uses AI to group my most important emails and notifications?",feature_request
I am seeing a charge for a 'premium plugin' that I never installed or authorized.,billing_problem
I am moving my business to a competitor and I would like a pro-rated refund for the remaining eight months of my annual contract.,billing_problem
I noticed that my full credit card number was visible in the page source code even though it was masked on the screen.,security_concern
I noticed my monthly bill was slightly higher this February and I suspect your system made a calculation error because of the leap year.,billing_problem
I entered the correct SMS code five times but it keeps saying invalid code is there a delay?,account_access
Why does it keep saying my account doesn't exist?,account_access
"I noticed that the password reset link sent to my email does not expire after use, which feels like a significant vulnerability.",security_concern
I would really like to see a way to merge duplicate contact entries automatically based on their email addresses or phone numbers.,feature_request
"I would love a way to ""tag"" specific people in my photos to make them easier to search for later.",feature_request
"I would like to see a ""total file size"" indicator for each folder so I know how much storage I'm using.",feature_request
I am currently on a business trip in Japan and the app is blocking my login attempts because it detects an unrecognized international IP.,account_access
The transition animations between screens are very choppy and not smooth at all.,performance
"I’m a bit confused about the notification settings, I feel like I’m getting too many emails.",other
Could you explain how to set up a custom domain for my landing pages?,how_to
How do I link my LinkedIn profile to my professional bio here?,how_to
"How do I set up a ""Sub-task"" under a main project heading?",how_to
I was charged for a full month's seat for a contractor who was only active in our system for ten minutes as part of a login test.,billing_problem
"I am seeing a lot of traffic from my account to a suspicious domain named ""analytics-tracking-xyz.com.""",security_concern
Why is it asking for a physical security key?,account_access
"The ""Undo"" button is greyed out even though I just made a major edit to the file.",bug
What are the recommended browser settings to make sure everything looks the way it’s supposed to?,other
Can I use this app on my Windows phone or is that no longer supported?,other
"Could you add a ""map view"" for tasks that have a specific location associated with them?",feature_request
I am being billed for $300 in API usage that was actually caused by a malicious bot that scraped my public key.,billing_problem
How do I change the language of the mobile app without changing my phone's settings?,other
"The ""Word Count"" tool is including the text from the hidden comments in the total count.",bug
Can you provide a copy of your Business Continuity and Disaster Recovery plan?,security_concern
My student verification expired but I sent in my new ID card two weeks ago and I'm still being billed the adult rate.,billing_problem
It says my account is locked for my own safety but I promise I did not do anything wrong!,account_access
"Is it possible to add a ""time-zone converter"" within the meeting scheduler?",feature_request
Our automated scripts are getting throttled during the login handshake even though we are far below the stated rate limits.,account_access
Where do I go to manage my third-party app permissions?,how_to
I’m a first-time user and I’m just trying to figure out if this is the right tool for my needs.,other
"The ""Delete Account"" button is hidden under the ""Terms of Service"" link in the footer.",bug
"How do I change the ""Reply-To"" address on my outgoing newsletters?",how_to
I noticed that the session tokens do not seem to invalidate even after I click the logout button on a public computer.,security_concern
Whenever I try to upload a profile picture in the PNG format it says the file is too large even though it is only 50kb.,bug
I’m just testing the support system to see how long it takes to get a response.,other
"The ""Grid View"" is cutting off the bottom half of the thumbnail images.",bug
Where do I go to request a refund for a duplicate charge?,how_to
Our organization needs to pay by check because we don't have a corporate credit card available for this department.,billing_problem
"Can you explain how to use the ""Split Screen"" mode on the tablet app?",how_to
"The ""Export to CSV"" function is putting all the data into a single column instead of separating it.",bug
I am a first-time user and the activation link in my welcome email says it has already expired.,account_access
I’m a student and I’m wondering if you have any templates for a school club.,other
"How do I change the ""Notification Badge"" settings on my app icon?",how_to
"It would be helpful if we could set ""expiration dates"" for shared links so they automatically stop working after a set time.",feature_request
"I am a developer and I’d love a ""graphical view"" of our API call volume over the last 30 days.",feature_request
Is there any chance of adding biometric authentication like FaceID for the iPhone app to make logging in quicker and more secure?,feature_request
"I noticed that the ""Delete Account"" button doesn't actually seem to stop the recurring charges on my card.",security_concern
Can you please help me reset my password because I am locked out and I really need to order my kids' school uniforms today.,account_access
I am stuck in a login loop and I really need to get my tax documents before the deadline tonight.,account_access
I’m a bit frustrated with the layout of the mobile app compared to the desktop version.,other
I’m a developer and I’d like to know if you have a WordPress plugin for your service.,other
"I am concerned that your app is asking for ""Full Disk Access"" on my Mac.",security_concern
"My iPhone's iCloud Keychain is auto-filling a password that your app says is incorrect, how do I fix this sync issue?",account_access
I’m a developer and I’d like to know if you have a Python library for your API.,other
How do I report a security concern if I want to remain anonymous?,security_concern
"Is there a way to add a ""time tracking"" feature so we can see how many hours our team is spending on specific tasks?",feature_request
The site greets me by name but then immediately redirects me to a session expired error page.,account_access
The 'Cancel' button is hidden behind a 'Talk to a Rep' chat box which is very annoying.,billing_problem
The app is showing that I have 5 unread messages but my inbox is completely empty.,bug
The system is hanging when I try to change the notification settings for my account.,performance
The app is very slow to recognize that I've plugged in my charger.,performance
"The ""Filter by Category"" menu is showing categories that have zero items in them.",bug
"The ""Log Out"" button is completely unresponsive on the mobile app so I have to force close the app to leave.",bug
I'm trying to set a new password but it keeps saying 'invalid format' without telling me what the requirements are.,account_access
I am looking at the home page and I honestly do not see a button that says Log In anywhere.,account_access
"The ""Edit Profile"" page is not letting me change my display name.",bug
"Could you add a ""folder color"" option so we can color-code our directory for better organization?",feature_request
"I noticed that your site allows for ""Directory Browsing,"" which lets me see all the files in your assets folder.",security_concern
It took nearly a minute for the verification code screen to actually appear after I clicked submit.,performance
The interface is very sluggish when I'm using a screen reader for accessibility.,performance
Can I use this app on my tablet in landscape mode or does it only work in portrait?,other
Can I get a report of all the failed login attempts on my account for the past 30 days?,security_concern
The billing portal says my account is in good standing but I just got an automated email saying I'm overdue.,billing_problem
How do I change my username without losing my follower count?,how_to
The price of the monthly plan just went up by five dollars without any prior notification or email.,billing_problem
The OAuth redirect URI I configured in the developer console is being ignored and it keeps sending users back to the default homepage.,account_access
The system allowed me to invite the same person to the project five times creating five duplicate entries in the member list.,bug
Can you provide the IP addresses of your servers so we can whitelist them in our firewall?,security_concern
My bank is asking for a specific merchant code to authorize this transaction but your support chat doesn't seem to know what that is.,billing_problem
The 'kid' claim in the JWT header does not match any of the keys listed at your JWKS endpoint so I cannot verify the token.,account_access
What are the steps to integrate this with my Slack workspace?,how_to
It's much slower than the version I use at home on Windows.,performance
The system is sending me notifications for a project that I was removed from over a month ago.,bug
"The interface is lagging when I try to use the ""Color Picker"" tool.",performance
I found a vulnerability where I can spoof my location to access restricted content.,security_concern
"Could you add a ""watermark"" feature for our exported images to protect our intellectual property?",feature_request
Why is my browser autofilling my password into a field that isn't the login box?,security_concern
"Could you add a ""customizable footer"" for our exported reports where we can add our own legal disclaimers?",feature_request
The application is hanging when I try to change the language of the interface.,performance
"The ""Invite Team Member"" popup is taking a long time to validate the email addresses.",performance
Our company uses SAML for Single Sign-On and we noticed a flaw in how your system validates the assertions.,security_concern
Where do I go to see the status of my pending invitations?,how_to
My roommate's profile is stuck on my browser and I can't find the sign-out button to log into my own account.,account_access
I’m a developer and I’d like to know if you have a Slack community for contributors.,other
"How do I set up a ""Work Profile"" separate from my ""Personal Profile""?",how_to
"The system is lagging when I try to use the ""Search and Replace"" function.",performance
"I think my cat stepped on my keyboard and now the sidebar has moved to the right side, how do I fix that?",other
I’m a student and I’m wondering if you have any resources for learning how to manage projects.,other
My account was merged during the recent system migration and now my old credentials don't work.,account_access
My 2FA app was wiped and I don't have my recovery codes; I need to verify my identity securely to get back into my business account.,security_concern
"The ""Attach File"" button is not responding when I try to use it on my iPad.",bug
The app is hanging when I try to switch between different workspaces.,performance
How many times do I have to try?,account_access
"I am a teacher and I would love to see a ""grading"" module added to the platform to help me track my students' progress more efficiently.",feature_request
My phone was stolen yesterday and I need to immediately terminate all active sessions and block any new logins to my personal account.,security_concern
I no longer have access to the email address I used to sign up five years ago so I cannot receive the password reset link.,account_access
I need to bypass the two-factor authentication because I'm in an area with no cell service and can't receive texts.,account_access
I need to add my company's Tax ID to an invoice from last month but the system says the document is 'Locked' for editing.,billing_problem
My company needs a formal VAT invoice for our records but the automated system only sent a basic receipt without our tax ID.,billing_problem
"I noticed that your site allows for ""iFrame"" embedding, which could lead to clickjacking attacks.",security_concern
I am trying to submit my final essay but the portal will not let me sign in with my university email address.,account_access
I'm trying to run a search for an old ticket but the little loading circle just spins indefinitely.,performance
"The ""Export to Excel"" function is hanging at 99% for the last ten minutes.",performance
"The ""Remember Me"" box doesn't actually work and I have to re-enter my full credentials every single day.",bug
I am a student and I mistakenly clicked the 'Enterprise' button and now I have a massive bill pending.,billing_problem
"I’m having a hard time understanding the icons without text labels, is there a way to turn labels on?",other
"I discovered that the API tokens are being passed as query parameters in the URL, which means they are being logged in browser history.",security_concern
Could you provide a link to your full terms of service and privacy policy for my legal team to review?,other
How do I report a bug that allows for remote code execution on your servers?,security_concern
"Could you implement a ""request access"" button for files that are currently set to private so we don't have to email the owner?",feature_request
Our business was hit by a major flood and we are requesting a 60-day billing extension while we get our finances back in order.,billing_problem
The app is hanging when I try to connect my account to a third-party service.,performance
The price for the 'Starter' plan is listed as $10 on your blog but the checkout page says $15.,billing_problem
Every time I try to log in on my tablet it just loops back to the home screen without any error message.,account_access
"The ""Sort by Size"" function in the file manager puts the 1GB files at the bottom and the 100MB files at the top.",bug
"I would love a way to ""sync"" my profile picture with my Gravatar or Google account automatically.",feature_request
Is there a way to encrypt the local cache of the app on my Android device?,security_concern
"I noticed that the password field on the mobile app has an ""eye"" icon that shows the password in plain text, which is risky in public.",security_concern
"The ""Notifications"" bell icon is not showing a red dot when I have new messages.",bug
Can I change the notification sounds to something more pleasant like a bird chirping?,other
The app keeps switching my language preference back to Spanish even though I keep setting it to English.,bug
My anti-virus software flagged the latest macOS installer for your app as containing a Trojan horse.,security_concern
It's telling me my password is too old and needs to be changed but the change password page gives me a 404 error.,account_access
I am being billed for 'Full User' seats for my clients who only have 'Read-only' viewer permissions.,billing_problem
I’m a first-time user and I’m wondering if there are any keyboard shortcuts for common actions.,other
I am a beginner and I accidentally shared my login screen during a Zoom meeting; what should I do to secure my account now?,security_concern
"I would love to see a ""version history"" for our account settings so we can see who changed what and when.",feature_request
The search results are showing documents that I deleted three weeks ago.,bug
I have a bandage on my finger and your app does not have an option to use a password instead of the fingerprint sensor.,account_access
"I am a developer and I would appreciate it if you could add a ""sandbox"" environment for testing our integrations before going live.",feature_request
I never set that up on my profile. i forgot my username and the email i thought i used isn't working for the recovery tool.,account_access
How do I change the notification sound for incoming alerts on my smartphone?,how_to
How do I change the notification frequency so I only get a summary once a day?,other
I am running a custom version of Android and the app says my device does not meet security requirements for login.,account_access
I’m trying to organize my life and I’m wondering if this tool is overkill for just one person.,other
The transaction was declined by my bank but the money has been 'on hold' for a week and I need it released.,billing_problem
I need to split this bill between two different credit cards but the checkout doesn't allow multiple payments.,billing_problem
"I am worried that the ""private"" share link I created is being indexed by Google and showing up in search results.",security_concern
I need to cancel my subscription but the 'Owner' of the account has left the company and no one else has access to the billing settings.,billing_problem
I'm extremely concerned that my account has been compromised because my login details were changed without my permission.,account_access
I had to delete and reinstall the app due to storage issues and now it will not recognize my device as a trusted one.,account_access
"How do I set up a ""Biometric Login"" like FaceID or fingerprint?",how_to
I am frustrated because I've been trying to get a refund for a month and keep getting passed between different departments.,billing_problem
"Is my data encrypted before it leaves my device, or only once it reaches your servers?",security_concern
"I noticed that your site is still using ""TLS 1.0,"" which is known to be insecure.",security_concern
I am being charged for 'Team Features' like shared folders even though I am the only user on the entire account.,billing_problem
"Where is the option to ""Export for Print"" with high resolution?",how_to
Is there any way to get a refund for the six months I didn't use the software?,billing_problem
"It would be helpful if the mobile app had a ""biometric lock"" that triggers every time the app is minimized for extra security.",feature_request
I just bought this service and it is asking for a password but I haven't even made one yet.,account_access
"I just moved and changed my phone number so I can't get the 2FA codes, I'm completely stranded without access.",account_access
"Is it possible to add a ""price comparison"" tool for our procurement department?",feature_request
I am worried that my Wi-Fi at home was hacked and now someone has access to all my cloud accounts.,security_concern
I’m a bit frustrated because I can’t find the settings menu on my Android phone.,other
"The interface is lagging when I try to use the ""Group by Category"" feature.",performance
Can I set up a hardware security key like a YubiKey for my account because I don't trust SMS-based verification?,security_concern
"I am unable to click the ""Accept Terms"" checkbox because the legal text window won't let me scroll all the way to the bottom.",bug
"The interface is lagging when I try to use the ""Auto-Complete"" feature in the search bar.",performance
"Could you implement a ""drag-and-drop"" interface for reordering the items in our sidebar?",feature_request
"I am a developer and I noticed that your API responses include the full stack trace when an error occurs, which leaks internal server info.",security_concern
Our corporate card is being rejected because the name on the card is our legal entity but the billing profile only allows for a first and last name.,billing_problem
"Could you implement a ""referral program"" where we can earn credits or discounts for inviting new users?",feature_request
Where can I find the button to change my profile picture on the desktop site?,how_to
What is the best way to handle a project that has a lot of moving parts and different deadlines?,other
"I am a casual user and I think a ""daily motivational quote"" on the login screen would be a nice touch.",feature_request
"I am a developer and I’d like the option to use ""personal access tokens"" for authentication instead of full account credentials.",feature_request
Is my data backed up in multiple geographic locations in case of a natural disaster?,security_concern
There is a strange pop-up appearing every time I log in that asks for my Social Security number; is this part of your new verification?,security_concern
How do I set up a custom alert for when my data usage reaches 90%?,how_to
"I would like to see a ""progress circle"" around project icons so I can see how close they are to completion at a glance.",feature_request
My laptop fan starts spinning like crazy every time I open the dashboard in Chrome.,performance
The app is not letting me delete a folder that is empty.,bug
"I am a polite user and I think a ""feedback portal"" where we can vote on new features would be a great addition.",feature_request
"Could you add a ""compare versions"" tool that highlights the specific text changes between two different saved drafts of a project?",feature_request
The system is taking a long time to generate the preview for my custom report.,performance
"The ""Full Screen"" mode is not actually filling the entire screen and leaves a white border.",bug
I am trying to use the app on a public Wi-Fi network and it's basically stuck on the loading screen.,performance
"The ""Dark Mode"" toggle is missing from the quick settings menu on the Android app.",bug
